diseased,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07
1,110,-51,46,10,376,74,125
1,377,373,185,231,416,464,432
1,657,424,329,566,626,603,573
1,248,-83,120,135,244,564,411
1,240,82,103,124,116,293,315
1,744,278,366,440,1058,1173,1156
0,162,-329,57,20,-295,49,198
1,154,254,61,171,439,222,188
1,236,-79,131,197,204,157,214
0,76,-316,47,-43,-230,-155,-87
1,258,164,233,268,110,249,175
1,174,-30,37,106,302,363,284
1,174,-30,37,106,302,363,284
0,667,85,319,436,329,686,664
1,446,1391,297,454,-2048,937,626
1,345,1027,200,345,1150,782,485
1,363,307,158,180,494,339,288
1,260,-834,-27,-63,-792,-136,307
0,274,452,130,131,378,107,-14
0,680,500,346,502,1231,828,744
1,237,138,246,265,504,294,200
1,652,-1015,453,277,-133,698,944
1,506,-50,242,375,139,601,669
1,649,-313,330,444,52,585,575
1,287,324,101,191,640,360,306
0,658,363,242,370,871,1071,939
1,348,475,182,257,563,574,447
1,193,-110,121,74,95,85,15
1,154,-48,38,34,447,147,157
0,485,211,203,298,867,956,815
1,256,-228,150,171,53,471,335
0,113,-858,47,-50,-874,-204,53
1,429,-15,219,234,304,575,452
0,155,-229,46,4,77,148,200
1,165,-1230,34,-117,-805,-260,102
1,270,-1121,36,-27,-472,-85,294
1,-15,-361,-26,-149,-176,-224,16
1,309,1574,156,334,1451,1036,466
1,437,-119,208,235,357,309,345
1,432,-129,193,249,253,434,584
1,1003,682,1043,947,633,742,579
1,725,336,337,436,1020,1100,861
1,46,149,0,27,108,104,192
1,372,993,195,334,939,905,497
1,89,-249,30,17,-239,260,226
1,240,-37,143,179,323,407,248
1,147,163,41,90,494,212,224
0,463,-126,123,189,451,464,503
1,67,-1108,-55,-162,-403,-299,-4
1,517,-74,170,275,291,503,445
0,686,758,394,550,917,1063,762
1,240,-97,93,159,490,541,456
1,658,87,374,497,651,712,651
1,222,150,53,156,600,558,364
1,-323,-1366,489,-140,-1416,-1422,-1240
0,4408,2451,4487,4339,2734,3274,3040
1,286,-1177,40,-60,-297,71,417
1,247,377,102,185,548,480,273
1,-68,-978,-27,-263,-606,-435,-143
1,55,-250,74,18,-198,21,50
1,90,68,38,81,120,14,-4
1,265,-515,154,125,-57,345,424
1,226,33,108,154,352,309,205
1,545,-606,316,340,-278,274,288
1,4686,2867,4883,4618,2432,2430,1474
1,1176,531,1139,1131,381,966,1008
0,363,-130,428,364,-130,38,160
0,374,-619,289,109,-260,150,301
1,807,909,529,688,1117,1139,1111
0,381,233,150,227,447,546,462
0,393,449,156,259,341,337,329
0,156,504,149,144,843,204,141
1,156,504,149,144,843,204,141
1,156,504,149,144,843,204,141
0,156,504,149,144,843,204,141
1,455,1446,33,480,1748,887,514
1,784,809,486,756,822,754,606
0,65,136,29,-4,140,94,39
1,141,-37,116,52,321,92,67
1,80,-1412,74,-149,-803,-415,-48
1,307,-479,149,149,-94,252,299
1,346,-428,343,191,-218,406,498
1,22,-645,-51,-78,-224,-135,-89
1,313,83,103,203,230,591,382
1,352,587,189,247,477,576,451
1,218,-1082,136,-82,-326,-141,89
1,392,-404,469,323,-118,81,165
1,367,-182,126,188,446,455,412
0,145,-242,9,42,222,170,222
1,3001,1135,3116,2888,1068,2156,2127
1,248,-222,107,112,-177,428,305
1,310,-221,213,223,506,290,328
1,479,1693,294,579,1545,1417,634
1,358,75,134,241,386,779,501
1,48,-910,66,-56,-810,-400,-106
1,2333,869,2540,2333,447,1000,831
1,560,819,526,569,995,833,671
0,327,218,170,237,390,384,297
1,560,819,526,569,995,833,671
0,5915,3397,5799,5738,3386,4096,3069
1,283,-784,601,295,-610,-309,-25
1,178,-94,33,101,608,302,228
1,189,-669,151,117,-121,40,118
0,78,-610,211,71,-12,-57,-33
1,348,63,126,235,933,722,564
1,834,412,510,702,1045,1078,905
0,141,-423,76,56,-259,23,77
1,454,288,168,297,633,532,400
0,143,-441,160,96,-374,-164,26
1,393,-567,172,192,187,723,680
0,5825,2983,5770,5632,3954,3639,3374
1,393,-567,172,192,187,723,680
1,387,-1455,754,251,-1679,-363,41
1,436,549,210,353,929,586,379
1,340,167,161,259,508,557,395
0,527,-108,302,344,306,563,478
1,240,174,112,197,393,371,306
1,295,172,155,179,493,508,484
1,183,-22,45,117,451,400,265
1,-105,-1751,-1,-385,-1375,-900,-534
0,464,-238,261,292,169,309,253
1,5,-1416,53,-150,-1133,-653,-239
1,449,-628,242,212,-351,387,518
1,26,-707,-17,-44,-376,-349,-167
0,229,397,90,221,608,447,262
1,164,-447,82,-8,43,91,104
1,142,400,87,124,554,601,308
1,682,12,382,464,741,1129,916
1,900,-103,372,510,1083,1289,1206
1,274,-1104,144,58,-454,36,331
1,71,-1583,72,-111,-1134,-413,-65
0,277,-382,118,156,-30,252,295
1,128,-71,102,64,-10,-18,23
1,486,-54,294,398,245,447,368
0,372,1600,259,515,1724,1034,509
0,372,1600,259,515,1724,1034,509
1,372,1600,259,515,1724,1034,509
0,37,-682,65,-88,-448,-324,-100
1,372,1600,259,515,1724,1034,509
1,303,-147,77,150,250,452,422
0,481,1390,333,557,1119,1295,682
0,5124,3314,5048,5057,3863,3173,2660
0,3486,2435,3797,3504,2920,2304,2123
0,3622,1779,3666,3507,1770,1555,1461
0,4034,2959,3962,4003,2578,2980,2194
1,220,73,250,154,22,-65,151
1,325,265,392,364,393,223,20
1,325,265,392,364,393,223,20
1,593,23,272,375,366,752,687
0,138,-284,56,57,153,254,85
0,427,1687,290,598,1536,781,506
1,493,-267,241,346,271,541,473
1,65,-1343,84,-83,-917,-515,-200
1,-85,-1449,35,-229,-1277,-698,-272
0,384,-173,186,262,352,523,410
1,289,-100,240,219,-72,39,129
1,65,-1343,84,-83,-917,-515,-200
1,65,-1343,84,-83,-917,-515,-200
1,65,-1343,84,-83,-917,-515,-200
1,65,-1343,84,-83,-917,-515,-200
1,738,341,286,445,836,561,487
1,738,341,286,445,836,561,487
1,343,-291,317,273,290,296,445
0,543,4,426,364,296,300,196
1,353,388,448,401,540,259,82
1,627,635,918,776,129,-183,-201
1,568,-108,266,328,519,541,528
1,-60,-1301,73,-216,-1243,-539,-170
1,71,-1611,99,-280,-1692,-739,-132
1,434,1071,221,413,1214,699,409
1,434,1071,221,413,1214,699,409
1,64,78,44,60,407,122,203
1,174,47,105,69,138,127,113
1,343,-447,210,234,376,480,462
1,472,122,193,285,727,887,778
0,454,148,248,332,471,896,833
1,195,-1799,141,-158,-745,-293,227
1,913,753,1066,1042,598,337,220
1,197,-1231,114,-64,3034,44,257
0,262,-729,574,198,-85,-51,9
1,197,-1231,114,-64,3034,44,257
0,159,-718,159,90,-265,-241,-97
0,1529,-268,1587,1275,185,504,749
0,596,256,235,322,721,834,791
0,242,-30,193,218,163,152,89
0,574,294,277,347,697,761,633
0,321,-482,161,164,-234,96,195
1,617,121,279,341,398,532,580
1,290,1038,75,327,1542,665,384
0,469,69,246,323,644,436,362
1,113,91,80,125,-78,64,-12
1,214,14,134,122,118,318,352
0,352,68,263,237,85,307,292
0,177,-508,86,-5,-314,12,109
0,-42,-913,-35,-113,-559,-74,16
0,98,-6,-80,10,88,319,423
0,34,-641,89,-100,-556,-328,-40
0,392,1072,338,532,669,333,100
1,392,1072,338,532,669,333,100
1,142,306,173,200,138,-50,-158
0,1090,405,1376,1112,487,539,400
1,361,82,121,220,916,685,507
1,691,570,354,576,1412,1310,1110
1,280,40,146,177,146,557,408
1,92,-30,86,43,68,169,172
0,169,271,101,144,251,298,242
1,92,-30,86,43,68,169,172
1,230,-2,209,106,197,93,79
1,373,219,180,251,592,604,492
1,2825,2117,2774,2919,2088,2216,2115
1,133,-1095,139,-117,-901,91,401
1,1270,137,1157,1131,264,520,694
0,-53,-946,-63,-244,-798,11,278
1,623,135,329,392,465,901,825
1,499,-367,257,285,259,614,643
1,164,-694,88,28,-286,102,319
1,6,-1610,13,-270,-1045,-533,-132
1,117,323,174,168,220,-16,-116
1,1114,-721,1157,830,-33,677,981
0,343,139,180,208,405,722,693
0,469,501,217,362,691,683,621
1,218,-1758,84,-105,-1250,-124,302
0,135,-745,150,-40,-234,-94,42
1,1503,-514,1630,1278,-258,260,540
1,296,2,140,164,297,380,405
1,302,-208,91,163,13,125,228
0,330,53,179,203,162,438,387
1,154,331,71,128,534,322,216
1,6,-1086,32,-180,-1032,-431,-133
1,1031,848,1280,1130,717,717,817
1,427,-108,303,313,165,834,816
1,427,-108,303,313,165,834,816
1,142,-1464,71,-153,-1017,-122,271
1,357,244,151,259,-2024,453,372
1,323,198,171,205,550,410,344
1,4068,2136,3941,3818,1952,2545,2274
0,639,528,672,600,436,837,704
1,245,289,223,227,356,319,219
1,319,72,156,128,612,496,450
1,870,638,985,859,700,699,717
1,592,-106,291,468,679,795,743
1,277,-248,159,147,370,376,524
1,427,778,260,475,891,691,404
1,287,1489,-68,377,1441,1212,598
1,201,-79,368,241,-225,-141,-57
1,128,-285,114,42,0,167,164
1,201,-79,368,241,-225,-141,-57
1,201,-79,368,241,-225,-141,-57
1,45,-1822,-8,-179,-1261,-614,-90
0,696,-24,355,546,436,1022,892
1,400,775,396,424,85,552,285
1,184,-508,57,-27,-344,119,195
0,-56,-1759,-36,-306,-1057,-237,208
1,235,43,137,101,421,179,208
1,711,-466,791,620,-263,257,422
1,172,-285,161,111,-197,-101,23
1,112,236,56,102,31,77,93
1,112,236,56,102,31,77,93
0,547,377,236,356,593,572,616
1,330,-431,179,116,4,378,514
1,161,318,83,163,579,301,132
1,161,318,83,163,579,301,132
1,192,295,104,126,352,345,310
1,609,-24,234,373,766,673,591
1,366,627,191,358,970,920,604
1,75,-9,31,96,394,343,382
0,282,-299,156,174,2,172,338
0,318,230,173,274,-2058,530,394
0,318,230,173,274,-2058,530,394
1,2236,1558,2470,2251,2037,1987,1945
1,-3,-936,83,-143,-763,-642,-313
1,660,546,1107,933,640,401,130
0,223,-865,159,25,-489,-140,109
0,418,215,147,273,73,288,136
0,911,184,437,505,608,859,743
1,487,250,270,354,309,251,254
1,487,250,270,354,309,251,254
0,271,-426,154,108,18,258,299
0,596,300,1081,769,-27,2,-177
1,596,300,1081,769,-27,2,-177
0,435,1229,301,542,1062,1002,517
1,216,-305,101,110,-24,205,255
0,489,187,437,418,-388,461,364
1,1526,1932,1437,1665,1687,1672,937
0,46,186,19,43,69,161,117
1,390,109,200,243,1718,525,539
0,18,-369,66,10,-490,-422,-299
0,67,-456,20,-18,-261,-10,88
1,414,250,214,243,3894,776,551
1,1829,384,2030,1793,182,1172,1375
1,671,217,349,399,631,1127,1035
0,333,-222,351,219,75,123,108
0,333,-222,351,219,75,123,108
0,173,253,112,162,716,297,161
1,173,253,112,162,716,297,161
0,446,650,251,411,710,975,640
1,383,7,217,331,385,460,710
0,216,357,181,234,482,363,214
1,314,-48,171,175,98,268,270
0,-110,-1265,-57,-248,-1095,-538,-246
0,326,-100,339,269,130,170,165
1,186,249,184,111,258,102,-5
1,461,557,383,488,411,340,247
1,2622,2023,2509,2588,1890,2173,1660
1,461,557,383,488,411,340,247
1,461,557,383,488,411,340,247
1,-34,-1026,-17,-205,-3310,-255,1
1,461,557,383,488,411,340,247
1,390,340,256,327,280,461,305
0,753,33,410,452,256,609,702
1,1235,-1360,1257,1003,-772,-118,362
1,210,857,112,223,707,429,199
1,158,-1241,88,-139,-879,-182,175
1,938,-765,1177,795,736,276,600
1,138,-226,95,49,229,80,50
0,265,112,171,147,316,280,267
1,265,112,171,147,316,280,267
0,180,-394,-70,-57,-75,99,211
0,622,-191,356,427,718,609,468
1,302,911,167,318,675,768,457
1,501,360,246,355,1120,846,556
1,346,-190,185,226,296,605,625
1,386,57,120,202,62,616,443
1,172,324,88,144,470,304,292
1,177,788,86,143,1796,489,256
0,507,177,180,263,698,952,985
1,303,32,327,220,209,289,247
1,249,-453,129,86,13,409,487
1,350,574,167,321,779,800,512
0,371,529,179,338,-2641,800,503
1,201,122,91,144,548,297,389
1,168,-279,127,76,-364,223,211
0,6151,3538,5827,5914,3900,3771,3219
1,869,-554,807,779,-142,435,720
1,453,120,742,547,58,36,164
0,1119,740,1152,1166,898,765,854
1,522,267,480,424,389,367,278
1,88,-661,66,-48,-231,-95,-8
0,250,-152,140,188,182,393,401
0,288,503,184,293,-2620,493,323
0,565,1013,297,463,4054,943,599
0,559,517,286,341,665,799,561
0,-121,-1117,-52,-330,-845,-461,-114
0,-121,-1117,-52,-330,-845,-461,-114
0,618,335,322,374,525,792,583
1,332,373,207,318,519,536,343
0,486,-52,211,362,837,665,681
1,513,211,325,379,535,697,564
0,513,211,325,379,535,697,564
0,713,190,347,420,462,639,555
0,713,190,347,420,462,639,555
1,122,-1045,66,-135,-812,-118,209
0,375,410,278,350,2722,524,339
0,84,-570,111,131,-190,-211,-109
0,84,-570,111,131,-190,-211,-109
0,110,161,16,54,446,158,215
1,262,-326,123,117,112,290,275
0,803,81,399,459,464,699,645
1,262,-326,123,117,112,290,275
1,262,-326,123,117,112,290,275
1,262,-326,123,117,112,290,275
1,262,-326,123,117,112,290,275
1,262,-326,123,117,112,290,275
1,260,-402,157,112,-114,303,389
0,379,184,211,244,564,643,477
1,260,-402,157,112,-114,303,389
1,-47,-719,-29,-180,-650,-487,-171
1,-103,-1472,-16,-376,-1218,-617,-137
1,-103,-1472,-16,-376,-1218,-617,-137
1,12,-690,-8,-126,-215,-202,-112
1,452,62,315,295,638,610,455
1,300,871,189,340,1328,652,298
1,260,243,141,168,192,303,325
1,316,1002,291,350,913,764,376
0,113,-222,62,29,101,278,323
1,628,268,806,685,195,62,-105
1,67,-1329,28,-198,-767,-224,168
1,6,-894,-6,-198,-456,-167,49
0,193,302,186,246,347,82,73
1,150,333,58,198,662,194,136
1,574,268,279,493,802,773,670
0,248,941,68,331,865,535,312
1,321,998,278,401,908,488,241
0,994,524,688,731,1226,1344,1163
0,994,524,688,731,1226,1344,1163
0,252,-218,65,35,-1482,213,247
1,741,1563,742,857,1292,1059,647
1,493,504,271,425,668,603,415
0,264,-765,70,-1,121,93,209
0,380,65,163,216,510,558,455
0,949,137,940,929,521,485,682
0,422,347,395,492,460,362,80
1,312,827,190,313,897,660,492
0,180,-285,55,37,-75,68,135
1,217,-226,143,90,415,242,280
1,260,60,143,192,-489,318,174
1,706,-43,873,733,-82,-155,-183
1,347,635,189,285,759,649,427
1,539,-1292,624,393,-584,-106,230
0,539,-1292,624,393,-584,-106,230
1,185,-555,96,-6,-54,150,219
0,132,-269,141,67,80,-86,12
1,576,8,204,358,688,705,636
1,504,213,200,257,869,838,771
0,192,65,249,190,39,126,257
1,312,913,179,357,709,715,353
1,9,-142,25,-56,-167,-85,-55
1,550,21,304,437,785,523,400
1,43,-1455,50,-116,-830,-517,-122
1,238,197,123,218,771,376,278
1,174,150,77,143,546,233,254
0,477,419,198,247,498,822,745
1,476,393,265,321,412,579,539
1,226,370,59,114,464,322,198
1,368,45,125,218,445,577,553
0,93,-614,140,-108,-410,-168,69
0,93,-614,140,-108,-410,-168,69
0,186,-275,18,28,83,239,267
0,186,-275,18,28,83,239,267
1,382,517,234,396,493,638,393
1,35,-563,61,-14,-505,-336,-142
1,412,-1703,189,12,-994,224,605
1,402,-11,216,171,238,350,439
1,549,112,331,314,355,342,227
1,285,497,150,310,295,587,316
0,226,570,107,290,329,120,24
1,265,-124,153,190,195,308,311
0,931,6,832,764,64,506,637
0,175,-482,133,147,-19,39,132
1,623,54,402,551,571,834,744
1,403,222,189,241,581,670,448
1,283,41,149,149,129,196,341
1,620,72,328,369,295,580,544
0,245,654,197,279,888,420,205
0,338,-156,171,220,318,839,931
1,638,-618,335,435,170,621,751
1,57,-160,45,19,61,87,66
0,231,-846,13,-61,-514,-97,322
1,355,539,196,369,806,567,376
1,355,539,196,369,806,567,376
1,77,-433,44,-4,66,22,97
1,227,498,199,191,631,257,152
1,227,498,199,191,631,257,152
1,227,498,199,191,631,257,152
1,227,498,199,191,631,257,152
1,41,-37,20,14,235,110,77
1,301,-1117,177,2,-388,158,416
1,636,-527,559,591,-293,522,588
0,296,-450,153,135,-301,354,369
1,132,-1726,73,-167,-961,-378,105
1,463,102,256,315,535,806,685
1,476,933,186,374,1135,745,523
1,99,-443,53,-49,-198,272,288
1,279,644,119,326,717,449,250
0,540,-612,251,264,-313,726,909
1,45,-882,37,-144,-737,-205,80
1,312,82,160,166,366,289,247
1,322,617,184,375,694,775,473
1,133,399,7,256,777,57,-142
0,2,-821,5,-142,-747,-282,-18
0,2,-821,5,-142,-747,-282,-18
0,-55,-822,-7,-214,-611,-420,-50
0,-55,-822,-7,-214,-611,-420,-50
1,423,-282,132,155,339,437,427
1,604,297,342,567,648,1001,755
1,604,297,342,567,648,1001,755
1,522,-1517,660,410,-608,-178,215
0,66,409,22,84,383,206,133
1,589,944,383,501,921,764,540
0,589,944,383,501,921,764,540
0,278,123,180,213,299,400,341
1,133,-699,72,-18,-66,211,273
1,549,-48,238,339,259,666,549
1,71,-1065,38,-163,-725,-330,-35
1,1155,87,1523,1106,476,478,898
1,421,-35,216,250,254,390,491
1,136,-1933,-8,-337,-928,-360,149
0,561,167,434,476,325,588,652
1,561,167,434,476,325,588,652
1,653,435,473,493,594,542,695
1,260,-754,336,229,-391,-115,113
1,1220,1173,1082,1242,1458,1457,1270
1,17,-89,-9,78,299,-256,-219
1,252,-827,147,34,-397,47,114
1,208,504,229,188,501,321,174
0,309,1438,140,411,1213,1151,539
1,230,464,472,384,-91,-298,-434
1,38,-702,15,-135,-447,-37,204
1,38,-702,15,-135,-447,-37,204
1,405,1298,218,529,1225,869,405
1,392,-37,146,245,308,674,590
1,10,-1106,9,-170,-884,-460,-82
1,480,13,230,235,291,501,421
0,479,1662,267,524,1461,1140,703
0,479,1662,267,524,1461,1140,703
0,446,1179,290,404,1605,1067,631
1,406,664,219,335,840,785,503
0,416,412,211,284,444,622,500
1,79,84,80,26,-132,143,3
1,-11,-378,-235,-157,69,39,171
0,294,139,157,240,233,468,389
1,305,217,189,230,296,549,411
0,368,-129,125,131,352,357,418
0,196,127,342,204,596,48,86
0,196,127,342,204,596,48,86
0,367,163,159,194,492,490,478
0,2064,-319,2213,1934,-228,643,873
1,53,-798,30,-87,-608,-328,-126
0,338,-874,783,206,-516,-70,251
1,76,34,-14,130,30,173,62
1,414,209,211,291,371,574,455
1,231,-182,133,138,-60,346,345
1,421,-89,185,248,545,521,367
1,1040,-263,1036,942,-94,406,794
1,1040,-263,1036,942,-94,406,794
1,1496,1136,1388,1375,1410,1907,1713
1,352,183,195,240,589,588,458
1,1111,785,1141,1058,812,1089,981
0,160,-235,87,42,6,184,254
1,236,133,162,180,426,290,284
1,252,-115,152,131,23,285,276
1,252,-115,152,131,23,285,276
1,483,210,234,272,435,607,540
1,-50,-1773,-44,-260,-1237,-605,-119
1,-50,-1773,-44,-260,-1237,-605,-119
0,256,1312,151,353,845,737,352
1,385,936,311,484,879,540,257
1,530,13,255,370,563,351,339
0,382,476,190,389,1094,651,455
1,21,-458,31,-75,-162,-30,-13
0,105,-202,31,-12,-454,-29,30
1,196,123,107,168,292,310,257
1,343,804,296,348,1170,570,342
1,58,311,37,63,94,235,106
1,58,311,37,63,94,235,106
1,107,-531,43,-15,-235,-29,97
1,107,-531,43,-15,-235,-29,97
1,-36,-1483,-16,-287,-859,-623,-165
0,227,167,246,252,476,494,375
0,227,167,246,252,476,494,375
1,297,652,139,254,684,841,545
1,59,-358,58,59,-226,0,25
1,316,-216,167,141,-115,402,317
0,319,-87,276,245,433,291,329
1,219,458,55,269,439,585,340
1,266,519,141,234,873,549,326
1,224,355,100,256,422,309,55
1,1001,896,1136,1045,842,526,419
1,343,232,146,299,183,168,145
0,413,-1131,217,128,-942,366,602
0,193,152,88,124,322,247,173
1,325,-20,150,182,342,442,458
1,3236,1029,3259,3107,1498,1645,1540
1,163,359,98,156,292,177,126
1,1569,-618,1644,1395,-39,995,1314
1,128,-175,72,98,264,76,109
1,260,905,164,318,716,702,372
1,522,323,294,379,459,736,794
0,61,327,54,92,659,162,108
1,264,-7,163,200,440,370,372
1,144,320,65,83,359,262,179
0,417,631,581,472,3103,530,289
1,160,844,158,208,775,420,190
1,627,311,348,467,1117,912,666
0,199,123,177,181,-3474,362,202
1,146,104,94,87,309,299,239
1,270,-1020,141,1,40,0,255
1,481,231,261,318,293,540,482
1,357,-387,41,41,300,244,326
1,336,-442,128,88,277,521,548
1,1368,1104,1424,1359,1484,1135,1087
1,216,681,22,196,711,671,445
1,216,681,22,196,711,671,445
1,216,681,22,196,711,671,445
1,216,681,22,196,711,671,445
1,481,1173,318,482,1172,1046,629
0,578,1036,382,629,1267,1163,838
1,52,-759,122,-17,-807,-213,-24
1,52,-759,122,-17,-807,-213,-24
1,170,46,119,140,89,172,211
1,170,46,119,140,89,172,211
0,142,-1206,-31,-211,-396,-49,206
1,575,-138,316,440,440,629,646
1,514,-302,101,108,428,519,567
1,575,-138,316,440,440,629,646
1,575,-138,316,440,440,629,646
1,2552,2084,2539,2460,2342,2218,2153
1,95,287,78,116,530,163,53
1,95,287,78,116,530,163,53
1,192,-30,58,259,195,396,169
1,237,-347,213,140,107,344,251
1,136,-524,0,-128,-228,69,76
1,283,973,147,298,771,677,456
1,283,973,147,298,771,677,456
0,354,372,226,319,419,624,424
0,718,-35,453,515,346,679,638
0,170,-128,186,146,-151,89,87
0,163,692,90,200,927,441,219
0,267,939,409,424,519,234,-7
1,469,293,251,339,456,671,721
1,71,-1319,31,-170,-1104,-428,-109
1,-11,-1556,109,-96,-1209,-701,-231
1,291,1073,125,267,1610,822,449
1,733,1077,612,664,1464,1332,949
1,733,1077,612,664,1464,1332,949
1,733,1077,612,664,1464,1332,949
1,250,92,152,212,-3005,362,325
1,462,-17,207,263,2888,695,586
0,506,344,217,356,800,833,547
1,506,344,217,356,800,833,547
1,52,-152,42,64,104,153,112
1,273,345,135,254,717,741,411
1,177,-335,130,91,-71,109,153
1,2960,2391,2857,2935,2872,2633,2530
1,235,-24,144,133,132,293,222
0,634,-99,353,471,548,863,826
1,196,-20,87,112,258,270,326
1,-169,-1010,-10,-277,-994,-566,-148
1,223,314,117,191,415,608,461
1,97,-166,100,143,557,68,-46
1,97,-166,100,143,557,68,-46
0,1375,296,1004,1102,618,1183,1121
1,205,109,217,178,278,108,123
0,266,854,147,241,505,604,360
1,107,-62,27,109,-75,92,121
0,65,-864,18,-130,-545,-121,116
1,259,656,116,255,1125,611,401
1,224,-118,114,143,207,307,252
1,218,-8,93,138,212,287,234
1,218,-8,93,138,212,287,234
1,307,-444,225,182,367,272,344
1,205,495,106,208,727,535,315
1,221,735,312,277,294,390,83
0,1505,1347,1060,1265,1471,1665,1320
1,402,422,274,390,950,620,534
1,205,495,106,208,727,535,315
1,221,735,312,277,294,390,83
1,83,-1237,49,-72,-905,-448,-77
1,679,133,251,405,894,662,545
1,263,-411,148,124,-188,341,335
1,263,-411,148,124,-188,341,335
1,263,-411,148,124,-188,341,335
1,79,-478,84,-33,-528,-124,61
1,166,184,96,154,158,282,221
0,406,233,121,325,680,582,311
1,77,150,23,80,471,150,79
1,77,150,23,80,471,150,79
1,762,222,405,527,988,946,966
1,563,575,203,366,928,1020,862
1,1020,770,462,672,1055,919,662
1,83,-818,5,-32,-569,-99,8
1,190,-262,31,25,-269,132,111
1,167,-125,78,64,332,236,212
1,616,383,189,417,1174,1084,886
1,220,558,534,286,266,35,19
1,281,-591,133,104,-204,196,358
0,46,-369,14,-22,-140,35,53
1,46,-1223,38,-86,-961,-570,-120
1,270,-1039,140,51,-598,-206,166
1,415,275,67,217,627,708,570
1,415,275,67,217,627,708,570
0,555,-20,264,366,561,467,460
1,352,-131,162,191,203,721,549
1,352,-131,162,191,203,721,549
1,425,-356,261,171,-42,279,314
1,152,-1784,108,-128,-1225,-546,11
1,439,-349,405,350,-252,-201,201
1,164,389,99,168,460,394,271
1,57,150,27,114,33,179,92
1,129,-359,-36,-22,-195,165,223
1,260,235,159,176,639,398,293
0,723,285,1044,727,47,446,427
1,-104,-2138,-86,-182,-1713,-687,-215
1,-104,-2138,-86,-182,-1713,-687,-215
1,832,-171,1067,864,123,289,459
1,3312,1795,3273,3285,1863,2108,2162
1,832,-171,1067,864,123,289,459
1,3312,1795,3273,3285,1863,2108,2162
1,474,494,199,309,598,894,742
1,390,107,200,287,161,551,459
1,332,544,217,420,576,255,88
0,190,-144,111,38,309,239,341
1,321,-615,255,180,-5,202,455
1,321,679,102,234,-309,715,453
1,73,-164,48,56,303,118,102
1,73,-164,48,56,303,118,102
1,183,1344,86,316,1006,807,382
